S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,893,90355,SANTANU CHANGMAI,26-Sep-2020 05:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,894,90452,Sarat Hazarika,26-Sep-2020 08:07 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,895,91677,SARAT PHUKAN,28-Sep-2020 06:32 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,896,92173,SARAWGI AND SONS,29-Sep-2020 11:20 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,897,94312,SASANKHA SARMAH,30-Sep-2020 02:54 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,898,90349,SATYAJIT KAKOTY,26-Sep-2020 05:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,899,89365,SAURAV GOGOI,25-Sep-2020 08:32 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,900,90927,Sayed Zulfiquer Ali Mustafa,27-Sep-2020 04:36 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,901,90005,SDCONSTRUCTION,27-Sep-2020 04:56 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,902,92365,S D SALES,29-Sep-2020 02:01 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,903,89616,Shahabuddin Majumdar,25-Sep-2020 10:19 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,904,91516,SHAK FARUQUE ABDULLA,28-Sep-2020 04:37 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,905,93259,SHAKIL AHMED,29-Sep-2020 10:51 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,906,94406,Shanu Paul,30-Sep-2020 03:35 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,907,91392,Sharif Uddin Ahmed,28-Sep-2020 02:54 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,908,93345,Shiva Soltronics Private Limited,29-Sep-2020 11:29 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,909,91618,SHIW NATH SINGH,28-Sep-2020 05:55 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,910,88937,Shoiab Khan,23-Sep-2020 12:47 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,911,93886,SHREE ANANT UDYOG,30-Sep-2020 11:50 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,912,93200,SHREE GANESH MARKETING,30-Sep-2020 09:33 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,913,90345,Shri Debajyoti Das,27-Sep-2020 01:01 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,914,91185,Shri Jayanta Hazarika,28-Sep-2020 10:18 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,915,92286,Shyamal Paul,29-Sep-2020 01:15 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,916,90380,SHYAM STEELS,26-Sep-2020 06:28 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,917,93703,SIBARAM KALITA,30-Sep-2020 10:29 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,918,88085,SINGO ENGINEERING INDIA PRIVATE LIMITED,23-Sep-2020 10:59 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,919,89787,SINTU KHATONIAR,25-Sep-2020 05:03 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,920,92736,SITAL DAS,29-Sep-2020 06:07 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,921,91380,S.K. ENTERPRISE,28-Sep-2020 02:52 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,922,91417,Sk. Samsher Ali,28-Sep-2020 03:21 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,923,94222,Smti Monika Das,30-Sep-2020 02:10 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,924,93560,SOMIR DUTTA,30-Sep-2020 06:32 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,925,93386,SONJIB DAS,30-Sep-2020 12:12 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,926,93292,SONTOSH SAHEWALLA,29-Sep-2020 10:38 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,927,90930,sontush borah,27-Sep-2020 04:57 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,928,92813,SPECTRUM OFFSET,29-Sep-2020 05:54 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,929,91373,Sri Achyut Saikia,28-Sep-2020 02:44 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,930,89879,Sri Ajit Bharali,25-Sep-2020 08:09 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,931,93897,Sri Akash Konwar,30-Sep-2020 11:55 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,932,89891,Sri Amrit Mall,25-Sep-2020 08:37 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,933,88552,Sri Animesh Ghosh,20-Sep-2020 08:58 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,934,93994,Sri Arupjyoti Gogoi,30-Sep-2020 12:40 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,935,91467,SRI ARUP JYOTI GOHAIN,28-Sep-2020 03:59 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,936,92786,Sri Ashok Jalan,29-Sep-2020 05:42 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,937,94096,SRI BABLU KARMAKAR,30-Sep-2020 01:12 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,938,92119,Sri Bhabani Saikia,29-Sep-2020 10:23 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,939,94012,SRI BHABENDRA NATH KONWAR,30-Sep-2020 12:35 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,940,91955,Sri Bhupen Nath,28-Sep-2020 10:26 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,941,93919,SRI BIBEKANANDA DAS,30-Sep-2020 12:02 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,942,94353,SRI BIJAY KUMAR MORE,30-Sep-2020 03:01 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,943,93907,Sri Biraj Bhusan Borah,30-Sep-2020 11:58 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,944,92041,Sri Birinchi Konwar,29-Sep-2020 03:47 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,945,91029,SRI BISHNU SAIKIA,27-Sep-2020 06:52 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,946,91848,Sri Budheswar Bura Gohain,28-Sep-2020 08:28 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,947,93088,Sri Chandan Chetia,29-Sep-2020 08:20 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,948,91825,Sri Chandan Sonar,28-Sep-2020 08:05 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,949,91449,Sri Charu Goswami,28-Sep-2020 03:45 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,950,93695,sri devanga dowari,30-Sep-2020 10:26 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,951,93991,Sri Dhoniram Basumatary,30-Sep-2020 12:31 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,952,90305,SRI DHRUBA JYOTI BORAH,26-Sep-2020 04:47 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,953,90788,Sri Dhrubajyoti Kakati,27-Sep-2020 02:06 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,954,91210,Sri Dipu Borah,28-Sep-2020 11:20 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,955,92740,SRI GANESH AND CO,29-Sep-2020 05:17 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,956,91872,SRI GOPAL DEKA,28-Sep-2020 08:41 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,957,89156,Sri Hemanta Phukan,25-Sep-2020 06:56 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,958,90650,sri hrideep boruah,27-Sep-2020 01:49 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,959,92733,Sri Jagat Gogoi,29-Sep-2020 05:19 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,960,93770,Sri Jambu Lama,30-Sep-2020 11:06 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,961,91454,Sri Jatin Ch Saikia,28-Sep-2020 03:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,962,90830,SRI JUGAL MANI SAIKIA,27-Sep-2020 02:58 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,963,89741,Sri Keshab Chutia,25-Sep-2020 03:26 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,964,91427,Sri Khitish Mahanta,28-Sep-2020 03:54 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,965,93041,SRI MANAB JYOTI GOGOI,29-Sep-2020 07:55 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,966,90482,Sri Manoj Konwar,26-Sep-2020 08:33 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,967,93029,Sri Manoj Pareek,29-Sep-2020 07:43 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,968,94191,SRIMANTA BARUAH,30-Sep-2020 01:44 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,969,91603,Sri Martin Narzari,28-Sep-2020 05:39 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,970,93830,SRIMONTA SAIKIA,30-Sep-2020 11:27 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,971,89678,Sri Montu Kumar Nath,25-Sep-2020 01:13 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,972,93152,Sri Monuj Boruah,29-Sep-2020 09:00 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,973,93915,Sri Monuj Gogoi,30-Sep-2020 12:06 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,974,89845,SRI NAGEN DAS,25-Sep-2020 07:05 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,975,89206,SRI NILAM JYOTI DAS,23-Sep-2020 04:19 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,976,94192,Sri Nipu Gogoi,30-Sep-2020 01:46 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
